stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
ch:23026:20561:90,Dübendorf,47.400198,8.623368,,,,
ch:23026:28235:90,"Winterthur, Hegi Bahnhof",47.501601,8.769578,,,,
ch:23026:688,Zürich HB,47.378121,8.539322,,,,
ch:23026:688:90,Zürich HB,47.378310,8.540391,,,,
ch:23026:688:91,Zürich HB,47.377823,8.538981,,,,
ch:23026:689:90,Zürich Altstetten,47.391593,8.489016,,,,
ch:23026:690:90,"Zürich, Stadelhofen Bahnhof",47.366739,8.548557,,,,
ch:23026:704:90,Nänikon-Greifensee,47.369337,8.686439,,,,
ch:23026:737:90,"Thalwil, Bahnhof",47.295821,8.564538,,,,
ch:23026:763:90,Dietlikon,47.420181,8.619371,,,,
ch:23026:796:90,"Eglisau, Bahnhof",47.572315,8.516460,,,,
ch:23026:820:90,Schlieren,47.399365,8.447200,,,,
de:06411:11226:5:5,Darmstadt Ost,49.874438,8.674078,,,,
de:06411:11226:8:8,Darmstadt Ost,49.874281,8.674258,,,,
de:06411:11320:1:1,Darmstadt Süd,49.854588,8.637041,,,,
de:06411:11320:1:2,Darmstadt Süd,49.854547,8.636870,,,,
de:06411:11321:1:1,Darmstadt-Eberstadt,49.813693,8.625776,,,,
de:06411:11321:2:2,Darmstadt-Eberstadt,49.813704,8.625713,,,,
de:06411:16027:1:1,Darmstadt TU-Lichtwiese,49.860923,8.687607,,,,
de:06411:4720:3:3,Darmstadt Nord,49.892115,8.655124,,,,
de:06411:4720:3:7,Darmstadt Nord,49.892202,8.655097,,,,
de:06411:4720:4:8,Darmstadt Nord,49.892358,8.655043,,,,
de:06411:4734:41:5,Darmstadt Hbf,49.873042,8.629845,,de:06411:4734_Parent,,
de:06411:4734:41:6,Darmstadt Hbf,49.873031,8.629675,,de:06411:4734_Parent,,
de:06411:4734:42:10,Darmstadt Hbf,49.872996,8.629172,,de:06411:4734_Parent,,
de:06411:4734:42:9,Darmstadt Hbf,49.873008,8.629315,,de:06411:4734_Parent,,
de:06411:4734:43:11,Darmstadt Hbf,49.872990,8.629064,,de:06411:4734_Parent,,
de:06411:4734:43:12,Darmstadt Hbf,49.872979,8.628893,,de:06411:4734_Parent,,
de:06411:4734:44:7,Darmstadt Hbf,49.873025,8.629567,,de:06411:4734_Parent,,
de:06411:4734:44:8,Darmstadt Hbf,49.873013,8.629423,,de:06411:4734_Parent,,
de:06411:4734_Parent,Darmstadt Hbf,49.872504,8.629639,1,,,
de:06412:1008:11:1,Frankfurt-Höchst,50.102431,8.543257,,de:06412:1008_Parent,,
de:06412:1008:13:13,Frankfurt-Höchst,50.102794,8.542799,,de:06412:1008_Parent,,
de:06412:1008:16:16,Frankfurt-Höchst,50.102702,8.543176,,de:06412:1008_Parent,,
de:06412:1008:16:21,Frankfurt-Höchst,50.102794,8.543149,,de:06412:1008_Parent,,
de:06412:1008_Parent,Frankfurt-Höchst,50.102632,8.542367,1,,,
de:06412:10:10:15,Frankfurt (Main) Hbf,50.105577,8.662652,,de:06412:10_Parent,,
de:06412:10:11:8,Frankfurt (Main) Hbf,50.104914,8.661224,,de:06412:10_Parent,,
de:06412:10:12:10,Frankfurt (Main) Hbf,50.105721,8.662517,,de:06412:10_Parent,,
de:06412:10:12:13,Frankfurt (Main) Hbf,50.105629,8.662607,,de:06412:10_Parent,,
de:06412:10:13:7,Frankfurt (Main) Hbf,50.105790,8.662454,,de:06412:10_Parent,,
de:06412:10:15:2,Frankfurt (Main) Hbf,50.106141,8.662113,,de:06412:10_Parent,,
de:06412:10:15:3,Frankfurt (Main) Hbf,50.106049,8.662203,,de:06412:10_Parent,,
de:06412:10:16:12,Frankfurt (Main) Hbf,50.106205,8.662050,,de:06412:10_Parent,,
de:06412:10:16:16,Frankfurt (Main) Hbf,50.106291,8.661960,,de:06412:10_Parent,,
de:06412:10:17:18,Frankfurt (Main) Hbf,50.106343,8.661897,,de:06412:10_Parent,,
de:06412:10:17:20,Frankfurt (Main) Hbf,50.106435,8.661798,,de:06412:10_Parent,,
de:06412:10:19:25,Frankfurt (Main) Hbf,50.106723,8.661529,,de:06412:10_Parent,,
de:06412:10:20:26,Frankfurt (Main) Hbf,50.106775,8.661484,,de:06412:10_Parent,,
de:06412:10:21:9,Frankfurt (Main) Hbf,50.106908,8.661349,,de:06412:10_Parent,,
de:06412:10_Parent,Frankfurt (Main) Hbf,50.107144,8.663784,1,,,
de:06412:1830:4:7,Frankfurt-Niederrad,50.080992,8.637185,,,,
de:06412:1830:4:8,Frankfurt-Niederrad,50.080940,8.637014,,,,
de:06412:1830:5:10,Frankfurt-Niederrad,50.080871,8.636780,,,,
de:06412:2899:1:1,Frankfurt am Main - Stadion,50.067703,8.632127,,,,
de:06412:2899:2:5,Frankfurt am Main - Stadion,50.068072,8.632361,,,,
de:06412:2899:2:8,Frankfurt am Main - Stadion,50.067962,8.632433,,,,
de:06412:912:4:7,Frankfurt (Main) Süd,50.098904,8.685721,,,,
de:06412:912:4:8,Frankfurt (Main) Süd,50.098830,8.685801,,,,
de:06412:912:5:9,Frankfurt (Main) Süd,50.099077,8.686475,,,,
de:06414:6907:19:20,"Wiesbaden, Hauptbahnhof",50.071514,8.243112,,,,
de:06414:6907:19:21,"Wiesbaden, Hauptbahnhof",50.071514,8.243112,,,,
de:06414:6907:21:24,"Wiesbaden, Hauptbahnhof",50.071514,8.243112,,,,
de:06431:15027:0:1,"Hirschhorn, Ersheimer Straße",49.449470,8.903436,,,,
de:06431:1502:1:2,"Heppenheim, Bahnhof",49.641285,8.633448,,,,
de:06431:1502:3:Taxi,"Heppenheim, Bahnhof",49.641413,8.633942,,,,
de:06431:1502:4:1,"Heppenheim, Bahnhof",49.641297,8.633510,,,,
de:06431:15049:0:1,"Hirschhorn (Neckar), Kurmainzerstraße",49.451029,8.907874,,,,
de:06431:1505:0:RiO,"Heppenheim, Gießener Straße",49.632274,8.625057,,,,
de:06431:1505:0:RiW,"Heppenheim, Gießener Straße",49.632477,8.624932,,,,
de:06431:1506:0:RiN,"Heppenheim, Starkenburg-Gym.",49.636882,8.632972,,,,
de:06431:1506:0:RiS,"Heppenheim, Starkenburg-Gym.",49.636701,8.632765,,,,
de:06431:1510:2:RTaxi,"Heppenheim, Kreiskrankenhaus",49.628916,8.625039,,,,
de:06431:1511:0:RiNor,"Heppenheim, Graben",49.640704,8.643563,,,,
de:06431:1511:0:RiSue,"Heppenheim, Graben",49.640797,8.643230,,,,
de:06431:1528:0:RiN,"Heppenheim, Zollhausstraße/B3",49.638342,8.641083,,,,
de:06431:1528:0:RiS,"Heppenheim, Zollhausstraße/B3",49.638126,8.640949,,,,
de:06431:1529:0:1,"Heppenheim, Halber Mond",49.641838,8.638963,,,,
de:06431:1534:0:1,"Ober-Laudenbach, Finstertal",49.613477,8.669425,,,,
de:06431:1535:0:1,"Ober-Laudenbach, Turnhalle",49.614862,8.678875,,,,
de:06431:1536,"Ober-Laudenbach, Hasselhaag",49.619792,8.696599,,,,
de:06431:1590:1:2,"Hirschhorn, Bahnhof",49.442917,8.896088,,,,
de:06431:1590:2:1,"Hirschhorn, Bahnhof",49.443162,8.896519,,,,
de:06431:1590:3:1,"Hirschhorn, Bahnhof",49.442917,8.896160,,,,
de:06431:1592:0:Ri N,"Hirschhorn, Kreuz",49.447881,8.895360,,,,
de:06431:1592:0:Ri S,"Hirschhorn, Kreuz",49.447817,8.895262,,,,
de:06431:1593:0:Ri N,"Hirschhorn, Fabrik",49.470735,8.852556,,,,
de:06431:1593:0:Ri S,"Hirschhorn, Fabrik",49.470624,8.852583,,,,
de:06431:1595:0:Ri S,"Hirschhorn, Schlössel",49.450235,8.886072,,,,
de:06431:1596:0:Ri N,"Langenthal (Odw), Mitte",49.472492,8.848504,,,,
de:06431:1596:0:Ri S,"Langenthal (Odw), Mitte",49.472434,8.847705,,,,
de:06431:1599:0:RiS,"Hirschhorn (Neckar), Rathaus/Hauptstr.",49.445960,8.896340,,,,
de:06431:1599:0:RiW,"Hirschhorn (Neckar), Rathaus/Hauptstr.",49.446310,8.897831,,,,
de:06431:1601,"Hirschhorn (Neckar), Karl-Biesinger-Str.",49.440504,8.897382,,,,
de:06431:1602,"Hirschhorn (Neckar), Altstadt/Schleuse",49.450328,8.900966,,,,
de:06431:1603,"Hirschhorn (Neckar), Heinrich-Weis-Str.",49.448477,8.907371,,,,
de:06431:1604,"Hirschhorn (Neckar), Ersheim Gewerbegebiet",49.451759,8.911036,,,,
de:06431:1757:3:1,"Hofheim, Bahnhof",49.659827,8.409489,,,,
de:06431:1771:1:2,"Lampertheim, Bahnhof",49.598213,8.478479,,de:06431:1771_Parent,,
de:06431:1771:1:3,"Lampertheim, Bahnhof",49.598213,8.478479,,de:06431:1771_Parent,,
de:06431:1771:2:Bus,"Lampertheim, Bahnhof",49.598603,8.477716,,de:06431:1771_Parent,,
de:06431:1771:3:1,"Lampertheim, Bahnhof",49.598213,8.478479,,de:06431:1771_Parent,,
de:06431:1771:4:4,"Lampertheim, Bahnhof",49.598213,8.478479,,de:06431:1771_Parent,,
de:06431:1771:4:5,"Lampertheim, Bahnhof",49.598213,8.478479,,de:06431:1771_Parent,,
de:06431:1771_Parent,"Lampertheim, Bahnhof",49.598213,8.478479,1,,,
de:06431:1772:0:RiO,"Lampertheim, Ernst-Ludwig-Str.",49.597503,8.474077,,,,
de:06431:1772:0:RiW,"Lampertheim, Ernst-Ludwig-Str.",49.597549,8.473808,,,,
de:06431:1783:0:SRiN,"Lampertheim, Mannheimer Straße",49.593007,8.461241,,,,
de:06431:1783:0:SRiS,"Lampertheim, Mannheimer Straße",49.593450,8.461142,,,,
de:06431:1802:0:RiN,"Lampertheim, Schillerplatz",49.596268,8.470493,,,,
de:06431:1802:0:RiS,"Lampertheim, Schillerplatz",49.596455,8.470673,,,,
de:06431:236:1:1,"Bensheim, Bahnhof",49.680757,8.617009,,de:06431:236_Parent,,
de:06431:236:1:2,"Bensheim, Bahnhof",49.680745,8.616838,,de:06431:236_Parent,,
de:06431:236:5:3,"Bensheim, Bahnhof",49.680733,8.616775,,de:06431:236_Parent,,
de:06431:236:5:4,"Bensheim, Bahnhof",49.680716,8.616613,,de:06431:236_Parent,,
de:06431:236_Parent,"Bensheim, Bahnhof",49.681803,8.616955,1,,,
de:06431:248:1:1,"Auerbach, Bahnhof",49.701387,8.613316,,,,
de:06431:248:3:2,"Auerbach, Bahnhof",49.701375,8.613262,,,,
de:06431:248:3:3,"Auerbach, Bahnhof",49.701363,8.613110,,,,
de:06431:270:3:1,"Biblis, Bahnhof",49.688661,8.450407,,de:06431:270_Parent,,
de:06431:270:4:2,"Biblis, Bahnhof",49.688696,8.450353,,de:06431:270_Parent,,
de:06431:270:4:3,"Biblis, Bahnhof",49.688748,8.450263,,de:06431:270_Parent,,
de:06431:270:5:4,"Biblis, Bahnhof",49.688777,8.450218,,de:06431:270_Parent,,
de:06431:270:5:5,"Biblis, Bahnhof",49.688835,8.450128,,de:06431:270_Parent,,
de:06431:270_Parent,"Biblis, Bahnhof",49.688952,8.450497,1,,,
de:06431:285:0:Ri N,"Birkenau, Schwimmbad",49.569430,8.709939,,,,
de:06431:285:0:Ri S,"Birkenau, Schwimmbad",49.569792,8.709930,,,,
de:06431:286:1:1,"Birkenau, Bahnhof",49.561087,8.708565,,,,
de:06431:286:2:2,"Birkenau, Bahnhof",49.561140,8.708529,,,,
de:06431:286:3:GeoB,"Birkenau, Bahnhof",49.560767,8.708448,,,,
de:06431:287:0:Ri N,"Birkenau, Brücke",49.564041,8.707343,,,,
de:06431:287:0:Ri S,"Birkenau, Brücke",49.564082,8.707244,,,,
de:06431:2884:0:RiN,"Mörlenbach, Abzw. Gr.Breitenb.",49.605141,8.749860,,,,
de:06431:2884:0:RiS,"Mörlenbach, Abzw. Gr.Breitenb.",49.605129,8.749797,,,,
de:06431:2886:1:DB,"Mörlenbach, Bahnhof",49.597229,8.730906,,,,
de:06431:2886:3:BuRiN,"Mörlenbach, Bahnhof",49.596833,8.731544,,,,
de:06431:2886:3:BuRiS,"Mörlenbach, Bahnhof",49.596664,8.731463,,,,
de:06431:2888:0:Ri N,"Mörlenbach, Fürther Straße",49.598970,8.738254,,,,
de:06431:2888:0:Ri S,"Mörlenbach, Fürther Straße",49.599127,8.738658,,,,
de:06431:2889:0:Ri N,"Mörlenbach, Jahnstraße",49.593479,8.730583,,,,
de:06431:2889:0:Ri S,"Mörlenbach, Jahnstraße",49.593741,8.730286,,,,
de:06431:288:0:Ri O,"Birkenau, Carlebachmühle",49.560982,8.690284,,,,
de:06431:288:0:Ri S,"Birkenau, Carlebachmühle",49.561134,8.690275,,,,
de:06431:2891:0:Ri N,"Bettenbach, Abzw.",49.588960,8.728921,,,,
de:06431:2891:0:Ri S,"Bettenbach, Abzw.",49.588815,8.728741,,,,
de:06431:289:0:1,"Birkenau, Grundschule",49.560918,8.701387,,,,
de:06431:290:0:1,"Birkenau, Langenbergschule",49.561763,8.713847,,,,
de:06431:2912:0:Ri N,"Mörlenbach, Mitte",49.597375,8.736260,,,,
de:06431:2912:0:Ri S,"Mörlenbach, Mitte",49.597404,8.736053,,,,
de:06431:291:0:Ri O,"Birkenau, Schloss",49.561786,8.702941,,,,
de:06431:291:0:Ri W,"Birkenau, Schloss",49.561990,8.703741,,,,
de:06431:292:0:1,Buchklingen,49.544728,8.732262,,,,
de:06431:295:0:Ri O,"Kallstadt, Brücke",49.553372,8.732298,,,,
de:06431:295:0:Ri W,"Kallstadt, Brücke",49.553267,8.732864,,,,
de:06431:296:0:Ri O,"Kallstadt, Mitte",49.550866,8.737104,,,,
de:06431:296:0:Ri W,"Kallstadt, Mitte",49.550959,8.737158,,,,
de:06431:297:0:Ri O,"Löhrbach, Abzw. Buchklingen",49.547311,8.747983,,,,
de:06431:297:0:Ri W,"Löhrbach, Abzw. Buchklingen",49.547386,8.747929,,,,
de:06431:298:0:Ri O,"Löhrbach, Schulstraße",49.548027,8.755762,,,,
de:06431:298:0:Ri W,"Löhrbach, Schulstraße",49.548185,8.755511,,,,
de:06431:299:0:Ri O,"Löhrbach, Falterweg",49.546804,8.758763,,,,
de:06431:299:0:Ri W,"Löhrbach, Falterweg",49.546914,8.758736,,,,
de:06431:2:0:Ri N,"Ober-Abtsteinach, Pfarrgarten",49.543038,8.786098,,,,
de:06431:2:0:Ri S,"Ober-Abtsteinach, Pfarrgarten",49.542642,8.785685,,,,
de:06431:300:0:Ri O,"Löhrbach, Oberer Ortsteil",49.545154,8.766138,,,,
de:06431:300:0:Ri W,"Löhrbach, Oberer Ortsteil",49.545218,8.766138,,,,
de:06431:302:0:Ri N,"Reisen, Odenwaldstraße",49.579147,8.718689,,,,
de:06431:302:0:Ri S,"Reisen, Odenwaldstraße",49.578413,8.717808,,,,
de:06431:303:1:DB,"Reisen, Bahnhof",49.577906,8.720018,,,,
de:06431:3045:1:1,Neckarhausen b.Neckarsteinach,49.417140,8.880736,,,,
de:06431:3045:3:GeoFä,Neckarhausen b.Neckarsteinach,49.416322,8.881607,,,,
de:06431:3045:4:2,Neckarhausen b.Neckarsteinach,49.416824,8.879568,,,,
de:06431:3047:1:2,"Neckarsteinach, Bahnhof",49.405024,8.841291,,,,
de:06431:3047:2:Bus,"Neckarsteinach, Bahnhof",49.404591,8.841219,,,,
de:06431:3047:4:1,"Neckarsteinach, Bahnhof",49.405006,8.841237,,,,
de:06431:3048:0:Ri N,"Neckarsteinach, Lederfabrik",49.410571,8.835622,,,,
de:06431:3048:0:Ri S,"Neckarsteinach, Lederfabrik",49.410588,8.835236,,,,
de:06431:3049:0:Ri N,"Neckarsteinach, Mitte",49.408782,8.838686,,,,
de:06431:3049:0:Ri S,"Neckarsteinach, Mitte",49.408595,8.838614,,,,
de:06431:304:0:1,"Löhrbach, Alte Landstraße",49.545871,8.761619,,,,
de:06431:3050:0:Ri S,"Neckarsteinach, Schloßsteige",49.408040,8.835811,,,,
de:06431:3050:0:Ri W,"Neckarsteinach, Schloßsteige",49.408239,8.835137,,,,
de:06431:3051:0:Ri N,"Neckarsteinach, Sportplatz",49.412365,8.826819,,,,
de:06431:3051:0:Ri S,"Neckarsteinach, Sportplatz",49.412003,8.827295,,,,
de:06431:3052:0:1,"Neckarsteinach, Vierburgeneck",49.405287,8.824941,,,,
de:06431:308:0:1,"Löhrbach, Ost",49.544798,8.775543,,,,
de:06431:3308:0:RiN,"Heppenheim, Niedermühlstraße",49.643467,8.639251,,,,
de:06431:3308:0:RiS,"Heppenheim, Niedermühlstraße",49.643694,8.639179,,,,
de:06431:3349:0:Ri W,"Zotzenbach, Am Weisskopp",49.604175,8.762356,,,,
de:06431:3350:0:Ri O,"Zotzenbach, Bahnhofstraße",49.604844,8.760613,,,,
de:06431:3360:1:2,"Rimbach, Bahnhof",49.627537,8.757505,,,,
de:06431:3360:2:Bus,"Rimbach, Bahnhof",49.626676,8.757361,,,,
de:06431:3360:3:1,"Rimbach, Bahnhof",49.627497,8.757577,,,,
de:06431:3361:0:RiN,"Rimbach, Goethestraße",49.616987,8.757065,,,,
de:06431:3361:0:RiS,"Rimbach, Goethestraße",49.616899,8.756930,,,,
de:06431:3362:0:Ri N,"Rimbach, Kirche",49.621637,8.758826,,,,
de:06431:3362:0:Ri S,"Rimbach, Kirche",49.621287,8.758718,,,,
de:06431:3366:1:Bus,"Zotzenbach, Bahnhof",49.609693,8.754020,,,,
de:06431:3366:1:DB,"Zotzenbach, Bahnhof",49.609297,8.753157,,,,
de:06431:3835:0:RiO,"Viernheim, Walter-Gropius-Allee (Tram)",49.539325,8.596213,,,,
de:06431:3835:0:RiW,"Viernheim, Walter-Gropius-Allee (Tram)",49.539150,8.595422,,,,
de:06431:3841:1:TrRiO,"Viernheim, Kapellenberg",49.529840,8.575982,,,,
de:06431:3841:1:TrRiW,"Viernheim, Kapellenberg",49.529775,8.575228,,,,
de:06431:3851:1:TrRiW,"Viernheim, Bahnhof",49.535361,8.582477,,,,
de:06431:3851:2:TrRiO,"Viernheim, Bahnhof",49.535716,8.583205,,,,
de:06431:3853:0:TrRiO,"Viernheim, Ost",49.537500,8.589799,,,,
de:06431:3853:0:TrRiW,"Viernheim, Ost",49.537430,8.589394,,,,
de:06431:3865:1:TrRiO,"Viernheim, Tivoli (RNZ)",49.528277,8.565679,,,,
de:06431:3865:1:TrRiW,"Viernheim, Tivoli (RNZ)",49.528102,8.564870,,,,
de:06431:3938:0:Ri N,"U-Schönmattenwag, Abzw Korsika",49.517390,8.859320,,,,
de:06431:3938:0:Ri S,"U-Schönmattenwag, Abzw Korsika",49.517156,8.858961,,,,
de:06431:3939:0:Ri N,"Wald-Michelbach, Industriepark",49.566436,8.843878,,,,
de:06431:3939:0:Ri S,"Wald-Michelbach, Industriepark",49.567181,8.842953,,,,
de:06431:3951:0:Ri N,"Ober-Schönmattenwag, Mitte",49.536725,8.863354,,,,
de:06431:3951:0:Ri S,"Ober-Schönmattenwag, Mitte",49.536731,8.863201,,,,
de:06431:3952:0:Ri N,"Ober-Schönmattenwag, Raubacher Weg",49.540030,8.863030,,,,
de:06431:3952:0:Ri S,"Ober-Schönmattenwag, Raubacher Weg",49.539925,8.863210,,,,
de:06431:3957:0:RiN,"Affolterbach, Abzw. Beerfelden",49.596035,8.855242,,,,
de:06431:3957:0:RiS,"Affolterbach, Abzw. Beerfelden",49.596897,8.854649,,,,
de:06431:3958,"Affolterbach, Dorfgemeinschaft",49.598230,8.853409,,,,
de:06431:3959:0:Ri N,"Affolterbach, Mitte",49.599249,8.855188,,,,
de:06431:3959:0:Ri S,"Affolterbach, Mitte",49.599296,8.855062,,,,
de:06431:3960:0:1,"Affolterbach, Steingrund",49.599261,8.863309,,,,
de:06431:3961:0:Ri N,"Aschbach, Adolf-Koch-Straße",49.574796,8.844444,,,,
de:06431:3961:0:Ri S,"Aschbach, Adolf-Koch-Straße",49.575093,8.844471,,,,
de:06431:3962:0:1,"Aschbach, Im Wiesental",49.578815,8.847525,,,,
de:06431:3963:0:1,"Aschbach, Geopfad-Infozentrum",49.575361,8.853921,,,,
de:06431:3964:0:1,"Aschbach, Sportplatz",49.575990,8.849151,,,,
de:06431:3965:0:Ri N,"U-Schönmattenwag, Flockenbusch",49.506034,8.852340,,,,
de:06431:3965:0:Ri S,"U-Schönmattenwag, Flockenbusch",49.506267,8.852295,,,,
de:06431:3966:0:1,"Kocherbach, Mitte",49.599570,8.834167,,,,
de:06431:3972:0:Ri N,"Siedelsbrunn,Tannenberg/Morgenstern",49.550475,8.812904,,,,
de:06431:3972:0:Ri S,"Siedelsbrunn,Tannenberg/Morgenstern",49.550644,8.812949,,,,
de:06431:3973:0:Ri N,"Siedelsbrunn, Mitte",49.549380,8.807882,,,,
de:06431:3973:0:Ri S,"Siedelsbrunn, Mitte",49.549432,8.807766,,,,
de:06431:3974:0:Ri N,"Siedelsbrunn, Buddhas Weg",49.546197,8.803400,,,,
de:06431:3974:0:Ri S,"Siedelsbrunn, Buddhas Weg",49.546168,8.803247,,,,
de:06431:3975:0:Ri N,"Unter-Schönmattenwag, Kreuz",49.528668,8.864899,,,,
de:06431:3975:0:Ri S,"Unter-Schönmattenwag, Kreuz",49.529128,8.864997,,,,
de:06431:3976:0:Ri N,"Unter-Schönmattenwag, Kirche",49.523752,8.863129,,,,
de:06431:3976:0:Ri S,"Unter-Schönmattenwag, Kirche",49.523577,8.863075,,,,
de:06431:3977:0:RiO,"Wald-Michelbach, Alter Bahnhof",49.569821,8.839054,,,,
de:06431:3977:0:RiW,"Wald-Michelbach, Alter Bahnhof",49.569768,8.838847,,,,
de:06431:3979,"Wald-Michelbach, Michelstraße",49.570939,8.828256,,,,
de:06431:3980:0:Ri N,"Wald-Michelbach, Abzw. Binzig",49.560411,8.846744,,,,
de:06431:3980:0:Ri S,"Wald-Michelbach, Abzw. Binzig",49.560236,8.846663,,,,
de:06431:3981:0:Ri O,"Wald-Michelbach, ZOB",49.574021,8.822947,,,,
de:06431:3981:0:Ri W,"Wald-Michelbach, ZOB",49.574126,8.823001,,,,
de:06431:3983:0:Ri N,"Aschbach, Heckenmühle",49.583818,8.848055,,,,
de:06431:3983:0:Ri S,"Aschbach, Heckenmühle",49.583818,8.847956,,,,
de:06431:3984:0:Ri N,"Kreidach, Kreidacher Höhe",49.563622,8.813362,,,,
de:06431:3984:0:Ri S,"Kreidach, Kreidacher Höhe",49.563645,8.813254,,,,
de:06431:3986,"Wald-Michelbach, Schulzentrum",49.565941,8.830224,,,,
de:06431:3991:0:Ri N,"Straßburg, Ort",49.550598,8.855260,,,,
de:06431:3991:0:Ri S,"Straßburg, Ort",49.550411,8.855134,,,,
de:06431:3:0:Ri O,"O.-Abtsteinach, Mackenh'str.",49.544093,8.787536,,,,
de:06431:3:0:Ri S,"O.-Abtsteinach, Mackenh'str.",49.544198,8.787491,,,,
de:06431:4004:0:1,"Affolterbach, Am Roßklingen",49.596996,8.859042,,,,
de:06431:410:1:1,"Bobstadt, Bahnhof",49.662874,8.451880,,,,
de:06431:410:2:2,"Bobstadt, Bahnhof",49.662543,8.452069,,,,
de:06431:416:1:1,"Bürstadt, Bahnhof",49.644886,8.459345,,,,
de:06431:416:4:2,"Bürstadt, Bahnhof",49.644874,8.459300,,,,
de:06431:4298:0:RiS,"Gras-Ellenbach, Im Erzfeld",49.632803,8.861889,,,,
de:06431:4526:1:1,"Zwingenberg, Bahnhof",49.726335,8.608861,,,,
de:06431:4526:3:2,"Zwingenberg, Bahnhof",49.726329,8.608807,,,,
de:06431:4:0:Ri O,"Ober-Abtsteinach, Siedlung",49.544332,8.781310,,,,
de:06431:4:0:Ri W,"Ober-Abtsteinach, Siedlung",49.544268,8.780691,,,,
de:06431:5120:0:Ri N,"U-Flockenbach, Herlenklingerw.",49.533577,8.725408,,,,
de:06431:5120:0:Ri S,"U-Flockenbach, Herlenklingerw.",49.533443,8.726091,,,,
de:06431:5121:0:Ri O,"U-Flockenbach, Federheckstr.",49.530633,8.735308,,,,
de:06431:5121:0:Ri W,"U-Flockenbach, Federheckstr.",49.530714,8.735182,,,,
de:06431:5122:0:Ri S,"Trösel, Daumbergschule",49.527140,8.751136,,,,
de:06431:5122:0:Ri W,"Trösel, Daumbergschule",49.527321,8.750507,,,,
de:06431:5132:0:1,"Trösel, Kirschenstraße",49.527181,8.759868,,,,
de:06431:6164:0:Ri N,"Gorxheim, Kunzenbacher Brücke",49.536398,8.717467,,,,
de:06431:6164:0:Ri S,"Gorxheim, Kunzenbacher Brücke",49.536247,8.717728,,,,
de:06431:6280:0:RiO,"Lampertheim, Rathaus",49.594446,8.466603,,,,
de:06431:6280:0:RiW,"Lampertheim, Rathaus",49.594492,8.466855,,,,
de:06431:6313:0:Ri N,"Wahlen, Im Michelsgrund",49.609327,8.856041,,,,
de:06431:6313:0:Ri S,"Wahlen, Im Michelsgrund",49.609210,8.855933,,,,
de:06431:6314:0:RiN,"Unter-Abtsteinach, Feuerwehr",49.535029,8.786449,,,,
de:06431:6314:0:RiS,"Unter-Abtsteinach, Feuerwehr",49.534993,8.786422,,,,
de:06431:6514:0:1,"Hirschhorn, Grundschule",49.449055,8.903697,,,,
de:06431:6699,"Ober-Laudenbach, Schannenb.Weg",49.608448,8.684912,,,,
de:06431:6701,"Ober-Laudenb., I.d. Wolfslücke",49.617458,8.692072,,,,
de:06431:6828:0:Ri O,"W.-Michelbach, Einkaufszentrum",49.568778,8.833305,,,,
de:06431:6828:0:Ri W,"W.-Michelbach, Einkaufszentrum",49.568953,8.833044,,,,
de:06431:694,"Birkenau, Schönherrnberg/EKZ",49.561559,8.692835,,,,
de:06431:6:0:RiN,"Unter-Abtsteinach, Brücke",49.529175,8.787221,,,,
de:06431:6:0:RiS,"Unter-Abtsteinach, Brücke",49.529099,8.787140,,,,
de:06431:748,"Birkenau, Friedenslinde",49.558104,8.707909,,,,
de:06431:7531:0:Ri N,"Gorxheim, Gorxenbuckel",49.541184,8.707514,,,,
de:06431:7531:0:Ri S,"Gorxheim, Gorxenbuckel",49.541190,8.707172,,,,
de:06431:7532:0:Ri N,"Gorxheim, Am Wiegert",49.538311,8.713326,,,,
de:06431:7532:0:Ri S,"Gorxheim, Am Wiegert",49.538229,8.713245,,,,
de:06431:7533:0:Ri N,"Unter-Flockenbach, Kirche",49.531268,8.730574,,,,
de:06431:7533:0:Ri S,"Unter-Flockenbach, Kirche",49.531583,8.729729,,,,
de:06431:873:0:Ri N,"Fürth, Abzw. Linnenbach",49.643228,8.768105,,,,
de:06431:873:0:Ri S,"Fürth, Abzw. Linnenbach",49.642268,8.766335,,,,
de:06431:874:1:Bus,"Fürth, Bahnhof",49.648644,8.780942,,,,
de:06431:874:1:DB,"Fürth, Bahnhof",49.648434,8.780601,,,,
de:06431:878:0:RiW,"Fürth, Marktplatz",49.649865,8.780520,,,,
de:06431:880:0:Ri N,"Fürth, Siedlung",49.645968,8.772678,,,,
de:06431:880:0:Ri S,"Fürth, Siedlung",49.645857,8.772354,,,,
de:06431:889:0:Ri O,"Lörzenbach, Brücke",49.639028,8.759975,,,,
de:06431:889:0:Ri S,"Lörzenbach, Brücke",49.639081,8.759823,,,,
de:06431:891:1:DB,"Lörzenbach-Fahrenbach, Bahnhof",49.638731,8.764521,,,,
de:06431:8:0:1,"Unter-Abtsteinach, Schule",49.527752,8.786673,,,,
de:06431:947:0:Ri O,"Trösel, Apfelstraße",49.527111,8.760371,,,,
de:06431:947:0:Ri W,"Trösel, Apfelstraße",49.527192,8.761296,,,,
de:06431:948:0:Ri N,"Trösel, Bergweg",49.527857,8.744812,,,,
de:06431:948:0:Ri S,"Trösel, Bergweg",49.527624,8.745297,,,,
de:06431:949:0:Ri S,"Trösel, Mühlweg",49.530294,8.741012,,,,
